id,email,password_hash,created_at,role,api_key,last_login,is_active
6fb4dd77-2fd7-4397-b85c-5f9dc22fa935,user_5436174@corp.internal,$2b$12$plo4SLnasnXfuG6BYjAZYFUOKXISG8Si8U4x3UJtQvZud1JSQJ3eW,2025-09-01T03:28:56Z,billing,ak_test_0764a7721c5445869d97af0f,2026-05-13T16:37:34Z,true
6b3da9f8-de82-4991-a73d-cf383757280d,user_6652333@lab.internal,$2b$12$RijD4sZdrI.6BGudFBU5/4FjR/stbIsr35kynxpv678ysa8VSLaYL,2025-01-10T17:47:25Z,viewer,ak_live_3940a2899e4d490485cf9c63,2026-05-15T10:56:56Z,true
5ebaf737-61c9-43a8-8cc4-a207eafe2291,user_3689142@corp.internal,$2b$12$aoxm2RYy4HWW.kCButKEqzlGQrpBCmMYgBbfP7gDksL9Lxj9ELtL7,2025-01-02T16:01:19Z,operator,ak_test_69ccc9a50ff243fd83563e68,2026-02-28T19:12:54Z,true
f260ecf3-387b-4ef1-95b4-f9b54db233c2,user_3709279@example.org,$2b$12$o.xRMElfaOWN.qcJyokHZwls6.zNkCzwllDc6wn/9MbgqEJSLGkRz,2025-01-03T07:09:15Z,admin,ak_live_992d316ab81647eab0f3c172,2026-02-08T03:44:30Z,true
c6fdc7c9-2be1-47ba-8874-d44acb690d22,user_1192301@lab.internal,$2b$12$AnRASfIlKh4ErGTHWBCzqlCEEe9PXqUBq8GY..RaKlXfWIPOxJa0g,2025-11-03T07:24:58Z,support,ak_live_7eaf75b35e964b9d87497ffe,2026-04-16T19:44:35Z,true
1042a4fa-f468-4250-8f47-1dc217a83e32,user_4701640@lab.internal,$2b$12$aZTILjiT9xcozZ7eW0/Fgrfl/V715z3Z4y8gJzLNv6lf0FnrUL3xF,2025-07-28T22:13:28Z,admin,ak_test_c1b8e9abeae448538ed00478,2026-04-18T20:53:18Z,true
576faa7e-deb1-4d8e-8b13-975649423567,user_4975864@ovhcloud.com,$2b$12$ORFcsq4AngYMWacfIlnBe5YCa6yhNCNagSb86K5wgUxfx4.BUNhgL,2025-11-01T22:28:34Z,support,ak_live_f258c208c4bb43f0a35d8c79,2026-04-10T06:16:45Z,true
5ed0f01c-f5b6-4790-86ab-593aa49496aa,user_3226497@corp.internal,$2b$12$2UBa6Q/KrBFFWRXhyXOSA.REUYFi9eZ8w21rHf3XZGQFjO.062RE1,2025-08-25T00:51:18Z,api_user,ak_live_a428376467df44d6a52e2828,2026-04-23T15:46:14Z,true
4de1cbc5-9891-4942-8a5b-8ee0c1cd7620,user_4496134@example.org,$2b$12$XjeU5.QoMQ1j5BR3/B0zpai5R18dWG/fHqg8nfVEMSQCBu9VfkIzm,2025-11-18T04:09:09Z,operator,ak_live_ebc722585cb84ef9b5d35307,2026-03-28T09:21:11Z,true
4ab5291b-97cd-4469-a1c1-f32a84698f59,user_3793330@lab.internal,$2b$12$QUxuRdiQMOTV23R31ZIn6PDZZaDxFn9TtEta1pfUcALLpzoNlren6,2025-03-10T19:01:42Z,api_user,ak_live_89d3fbfed0f64b0891b2479f,2026-01-13T01:20:59Z,false
1297d175-2237-4d2f-b20e-0dd54896e335,user_2077865@ovhcloud.com,$2b$12$WoJdMi8IhKK9DbuDqIUoRHcz2ojt/cTDELLk4aqK4CU/Y6vjdctqg,2025-02-02T07:32:52Z,billing,ak_live_f1770460777143c1a56ebd26,2026-03-18T03:35:31Z,true
0c84b44d-653e-48c7-b207-dc5e91a63965,user_8032330@corp.internal,$2b$12$qiV33SE.ihJ.MYZBKKCaLDPP8qaQjTQWDKg92NI8yLrk20kTz5Snw,2025-02-05T17:26:31Z,superadmin,ak_live_cd0cf7fca6d141d0bd03dc46,2026-01-21T22:01:43Z,true
5b41fa73-a51d-4899-aa41-03c510f57691,user_5043908@corp.internal,$2b$12$mYUg0GYwsagsW4e74ouZqcvgMYLcuEwBJSc.Uq32pGKrSFUfZvNFV,2025-02-17T19:32:01Z,support,ak_live_9935359b1df44041b2520cad,2026-03-17T10:16:20Z,true
31e47dfa-e127-4cc8-8aa8-8afba8247c85,user_9662605@ovhcloud.com,$2b$12$ij6UqVWK4cVXS9mEaHU75yVAmp8rLU.aA3cjdYTiyha9xeUaPUIPv,2025-03-07T08:17:11Z,operator,ak_live_0f1c5816d57d44c9ae053692,2026-04-14T05:16:25Z,true
1c945a1a-8061-47d6-af76-25d03f3706a2,user_2454011@corp.internal,$2b$12$6kkQekhxysrnfLir9Z2wH/XyNfoZFo6zCH08jHqAhw7SzKCR14995,2025-03-03T22:01:58Z,viewer,ak_live_6f0fcf50286c4ce58b4e8973,2026-01-21T13:57:11Z,true
