id,email,password_hash,created_at,role,api_key,last_login,is_active
78f0b63b-92cc-4cc2-ad53-99fc31f96c19,user_8112111@example.org,$2b$12$GnNYSTq/LnFM5V/fTNr4E3C5kqP93PSDv86Yu0eh48jMYYd2qKg81,2025-02-01T18:13:21Z,operator,ak_live_b63c0d555ea9443b83086e6f,2026-01-07T17:18:55Z,true
c8bf5c43-41ef-4173-8a58-db19fb390800,user_3853478@lab.internal,$2b$12$5rZBqOjpc2JJbz4fb4BuWD.s7ox.s0s4.kUJO/sWwYtXF8qsEpRLl,2025-01-06T19:17:19Z,api_user,ak_live_a5f709b8e1224aa0bc33d6a1,2026-03-27T11:30:54Z,true
189f08c2-66ae-459a-99fd-986f830e1a26,user_7465364@corp.internal,$2b$12$EInkIF4f6d/5AxOVIZ4j4pNq8Hge2PgJjKolrDOf/IxIolrXhOqCU,2025-04-06T15:45:18Z,support,ak_live_c9d19caefa43457aaf03c895,2026-01-20T00:53:43Z,true
5717f72b-f345-47cd-83a7-7c317ebc41c7,user_8625808@corp.internal,$2b$12$nlIgbGseOpcJF0W4i2vUiZJZobA43jBnM8byPP10SVXgiOKhuSUIN,2025-08-06T06:39:49Z,admin,ak_live_21d2e7026105445ab21fe77d,2026-04-11T07:27:39Z,true
f27b8fe6-2247-4a0a-aac7-e46dc913e329,user_731754@ovhcloud.com,$2b$12$3Ya5ORX90gIHYHJYZ0Dl0g/he6FKT1bTMkP9JrozsXRB38eLb7aSl,2025-01-04T07:47:16Z,viewer,ak_live_b96c9441606547679992193d,2026-01-28T16:10:45Z,true
c780179d-c45d-4b98-8c40-96ddc25f58f9,user_4226711@example.org,$2b$12$79ge8BU4sOpI5kkgcfRCdaGJmKFOTENLlwyNJ8slq8OD0pQkveiK5,2025-07-06T06:29:53Z,billing,ak_live_a863aaafbcdd46eca6070e5f,2026-03-13T05:14:31Z,false
ba241f9f-9c11-4147-9aac-9eafa6cd41db,user_4837955@lab.internal,$2b$12$Xf5yGjnWT4ib.EguRe3P4lwOPFtqHj8QJlazRlP8poE8xaMiIvAAC,2025-02-08T07:21:25Z,admin,ak_live_4083e551a2b14f469ab3d42a,2026-02-02T19:48:42Z,false
c081f2cc-d778-43ee-989b-f5adb79f8c54,user_3146857@corp.internal,$2b$12$cLu5HVf5NnCuWJrArDY4Vu.xpLZecukFcJZY/fUOlsUhNz0klJOTi,2025-10-06T00:48:20Z,viewer,ak_test_132d9148ae8649acb636b758,2026-04-13T04:32:31Z,true
32dd78c5-170f-49f8-ad91-5ebc0b3af73c,user_539514@example.org,$2b$12$iLJ4TTcE9ErOrrb88gf/TJR7ZBi6DjsbGk1HI8dAQ4T7MuaWjv3zV,2025-02-19T06:14:50Z,billing,ak_live_83b4a1f30c774576827b0e5a,2026-01-15T20:38:09Z,false
122f6083-69d9-4ba3-aaec-0780ccd15fb1,user_8306302@ovhcloud.com,$2b$12$kmaGyRMEgYuPL2RE/oRA/LrxVWLBxiChMAo0e95vdlN5BcpPkPNtI,2025-08-05T19:04:19Z,operator,ak_live_ce67b984310249168a3fb6d9,2026-04-19T12:38:56Z,true
