id,email,password_hash,created_at,role,api_key,last_login,is_active
376c562a-3e43-4b19-8dd9-9ed26e731ed3,user_4138182@example.org,$2b$12$saJLHdyzLocHEMrRx0rlFKtYPtg3cq5cu.ULc68jERNyf1JRU6J2s,2025-07-09T11:24:55Z,admin,ak_live_c8d3a9fc0b9a4ff58bffad63,2026-02-23T01:06:36Z,true
db76230e-b919-46d0-b0bf-96dba22123d4,user_3530021@lab.internal,$2b$12$WAA5pFK6nV/CGRxIcU2hWBiac/JXF7tOy7G02liRs3rrq2jfn8Tm6,2025-11-13T16:53:00Z,viewer,ak_live_c722254d1c1c4db49f407c51,2026-02-22T20:52:56Z,true
2e560a95-c68e-4a2d-9349-373a220c4b11,user_7825803@lab.internal,$2b$12$TF2vVWRdEmkyA66bPfJ1ln5ynQoCcuaBN8fkHfq1aHu23i0.sUjZp,2025-12-22T16:40:23Z,superadmin,ak_live_872ba5f0e6e248a0aaa4114e,2026-04-14T04:33:22Z,true
f44844a0-d8a4-4717-b8d4-1b653eedd42e,user_8119315@example.org,$2b$12$tdWjU.mV95WMAhB66k0xvhBpyudbbv3zJgE4.prWnMB0eED/AYdXc,2025-05-18T19:00:02Z,admin,ak_live_562dfa1a55ae48169163bd0a,2026-04-02T19:02:33Z,false
e1144ab0-6147-40d4-8bc1-e75c84f17198,user_5266905@example.org,$2b$12$OangeWxdM/Ve2ECo8SIrsekFNi8L5wUUZSPQ6cxXVCEwfA4L5IKU4,2025-03-26T18:13:22Z,superadmin,ak_test_0dbdd4e91e1e4b13a0826da2,2026-03-03T20:30:59Z,true
b47ae6db-fb8e-43c1-9729-6be86c5dd573,user_6133518@ovhcloud.com,$2b$12$AbYt.QIb377UMyx3gKc.6kNP8qqgMkXUuW3gFw8tYu2YCfTeQNdg2,2025-09-03T06:49:21Z,viewer,ak_live_80fedb54c6b0464bb3b11c7a,2026-02-16T14:42:13Z,true
ddf4c79a-8baf-4768-8395-ea5c23956e24,user_9111433@example.org,$2b$12$rkV2caYTH29JRKFdWJAFDVOnUHTVm7pi0mtPo1rEvRYg.Iy0XLiDB,2025-06-19T02:29:26Z,admin,ak_test_cb7fad7392bf41588d70d914,2026-01-15T11:10:22Z,true
a0796f4f-16bb-4fb8-8668-e8bcffd67403,user_7170206@corp.internal,$2b$12$ua1KE6oRL5EgnZYgrA4Qb/kVkIYSZSHcsvLCXbAT7TLPecifq2oIl,2025-09-01T04:35:39Z,billing,ak_live_ce77d4612365406b8efb2ddd,2026-02-08T12:57:38Z,true
e3b28223-de0c-4459-ae4f-5fbb4b68e124,user_4483090@example.org,$2b$12$iJRZWvHufTn1fSMCpPmA0XHZVMWyMlx6fx4M0NGzS5j8BqKSmHEar,2025-06-09T13:28:19Z,viewer,ak_live_d31274a4973a4f8e9533acc7,2026-05-20T02:05:43Z,true
48dccb4a-2b43-41ad-8d58-67446047c9c1,user_6612175@lab.internal,$2b$12$MpaumlmaNExngELxGfh2GQduozCVeoVm1lueeCbz90VPgkhYsB9Dp,2025-10-14T21:11:49Z,admin,ak_live_2b17ced54be443d4808ab686,2026-04-16T00:05:19Z,true
7514ec5f-1f02-471c-ada2-9f719419c9f4,user_5257504@corp.internal,$2b$12$Q6hDF5jZ9PU/wUvlGy.QTS8XblY/BCfjQTybuEZ2w2LE510y.c6vY,2025-11-19T17:18:03Z,billing,ak_test_439da746cb644738842938f1,2026-04-04T12:19:58Z,true
825df3aa-1c7d-42b4-a39d-b46b2441bbc4,user_5365272@lab.internal,$2b$12$GEI182szVdFfWj2IdcVtzGFrYuL3WYJDuxkDB6yJWyMPsWMeJbohg,2025-09-11T10:24:30Z,billing,ak_live_a9e602f3248a4c548f496cbb,2026-02-13T15:49:15Z,true
13f1c0b7-9674-4e2c-a363-2567ba446927,user_1126352@lab.internal,$2b$12$2ib3bfWeTiYnfbz.H/H7dq5PMwD39GgU6X3DcuQlHiVwxeyJrVOMN,2025-09-05T01:48:25Z,api_user,ak_live_dab7ac3af07c47908136a5fc,2026-04-04T20:33:46Z,true
